Wall time,Step,Value
1762047741.5944927,0,24.02857208251953
1762047744.898314,1,35.35211181640625
1762047748.2215822,2,43.63793182373047
1762047751.5101027,3,53.84946060180664
1762047754.8114276,4,63.0
1762047758.1487627,5,74.10294342041016
1762047761.4368224,6,80.93548583984375
1762047764.7114422,7,107.2978744506836
1762047768.05664,8,124.0243911743164
1762047771.4577358,9,184.42857360839844
1762047774.8230367,10,163.93548583984375
1762047778.1418426,11,208.375
1762047781.8382893,12,319.4375
1762047785.3876264,13,389.8461608886719
1762047789.0706487,14,383.8571472167969
1762047792.9590518,15,449.9166564941406
1762047796.4823828,16,500.0
1762047800.0346868,17,449.4166564941406
1762047803.5454092,18,281.1666564941406
1762047807.1897871,19,194.23077392578125
1762047810.5708349,20,173.44827270507812
1762047813.8786256,21,186.07408142089844
1762047817.3336275,22,205.0
1762047820.8820298,23,202.52000427246094
1762047824.2876177,24,252.14999389648438
1762047827.665731,25,339.1333312988281
1762047831.5364933,26,300.8235168457031
1762047835.2135875,27,344.1333312988281
1762047838.7213788,28,249.0
1762047842.1107543,29,275.15789794921875
1762047845.493461,30,369.21429443359375
1762047848.7969363,31,326.125
1762047852.0085032,32,333.5333251953125
1762047855.4849398,33,422.4615478515625
1762047858.7643902,34,364.78570556640625
1762047862.2205608,35,417.69232177734375
1762047865.7115896,36,497.81817626953125
1762047868.8575172,37,500.0
1762047872.2955928,38,418.4615478515625
1762047875.7121868,39,421.1538391113281
1762047879.0369444,40,470.9090881347656
1762047882.237408,41,500.0
1762047885.412878,42,500.0
1762047888.6659992,43,500.0
1762047891.8252723,44,500.0
1762047895.0537124,45,500.0
1762047898.2612684,46,500.0
1762047901.477531,47,500.0
1762047904.8927028,48,500.0
1762047908.1259158,49,500.0
1762047911.5371852,50,500.0
1762047915.182249,51,500.0
1762047918.4899628,52,500.0
1762047921.6849473,53,500.0
1762047925.2921882,54,500.0
1762047928.8688626,55,500.0
1762047932.1203887,56,500.0
1762047935.4302452,57,500.0
1762047938.7281132,58,500.0
1762047942.0335224,59,500.0
1762047945.323417,60,500.0
1762047948.6489687,61,500.0
1762047952.0910387,62,500.0
1762047955.370529,63,500.0
1762047958.7054627,64,500.0
1762047961.9466114,65,500.0
1762047965.1222365,66,500.0
1762047968.3620367,67,500.0
1762047971.5792036,68,500.0
1762047974.755229,69,500.0
1762047978.072483,70,500.0
1762047981.2479894,71,500.0
1762047984.4570546,72,500.0
1762047987.6667805,73,500.0
1762047990.9355185,74,423.0
1762047994.227002,75,323.6875
1762047997.602476,76,238.27272033691406
1762048000.9448774,77,260.0
1762048004.2806876,78,248.95237731933594
1762048007.5995789,79,236.0
1762048011.0567434,80,271.04998779296875
1762048014.493219,81,251.6666717529297
1762048017.878937,82,238.59091186523438
1762048021.2817729,83,419.5833435058594
1762048024.7642772,84,339.8666687011719
1762048027.9983158,85,390.23077392578125
1762048031.78117,86,345.20001220703125
1762048035.7739372,87,390.3846130371094
1762048039.1190438,88,500.0
1762048042.277148,89,359.0714416503906
1762048046.273432,90,248.23809814453125
1762048050.1137934,91,232.63636779785156
1762048053.4024417,92,243.76190185546875
1762048056.7993965,93,244.90475463867188
1762048060.6927507,94,252.09524536132812
1762048064.219119,95,266.47369384765625
1762048067.5055003,96,335.6666564941406
1762048071.1506996,97,500.0
1762048074.8586068,98,499.4545593261719
1762048078.1389346,99,500.0
