Wall time,Step,Value
1762043718.8816125,0,22.130434036254883
1762043719.7682128,1,26.447368621826172
1762043720.5970216,2,38.592594146728516
1762043721.4447434,3,56.05555725097656
1762043722.3156815,4,56.33333206176758
1762043723.3019264,5,70.86666870117188
1762043724.2436998,6,63.875
1762043725.2296245,7,64.4375
1762043726.2045386,8,70.53333282470703
1762043727.2274065,9,103.7272720336914
1762043728.2085648,10,79.61538696289062
1762043729.1560068,11,91.7272720336914
1762043729.9569283,12,83.33333587646484
1762043730.8343284,13,78.53845977783203
1762043731.7066414,14,91.0
1762043732.66791,15,152.375
1762043733.6199234,16,131.11111450195312
1762043734.4890058,17,100.5
1762043735.4181669,18,147.0
1762043736.2603054,19,86.75
1762043737.182183,20,130.625
1762043738.0525997,21,113.44444274902344
1762043738.8773885,22,128.25
1762043739.799883,23,175.8333282470703
1762043740.6929953,24,147.14285278320312
1762043741.595018,25,165.14285278320312
1762043742.5402248,26,164.42857360839844
1762043743.524513,27,216.39999389648438
1762043744.4808156,28,281.25
1762043745.5654387,29,315.25
1762043746.4190104,30,267.0
1762043747.4493568,31,314.0
1762043748.3267791,32,257.0
1762043749.3871853,33,242.8000030517578
1762043750.5313601,34,260.6000061035156
1762043751.486382,35,217.1999969482422
1762043752.4321885,36,171.5
1762043753.348878,37,179.8333282470703
1762043754.1921768,38,171.3333282470703
1762043755.1291935,39,136.25
1762043756.0204136,40,150.57142639160156
1762043756.9222577,41,130.125
1762043757.8609047,42,128.375
1762043758.8573785,43,149.42857360839844
1762043759.8144689,44,134.3333282470703
1762043760.7077737,45,148.85714721679688
1762043761.6339316,46,150.2857208251953
1762043762.560062,47,184.8333282470703
1762043763.505352,48,197.8333282470703
1762043764.4511013,49,220.60000610351562
1762043765.3734217,50,233.0
1762043766.505107,51,367.75
1762043767.4467914,52,407.6666564941406
1762043768.563317,53,467.3333435058594
1762043769.420844,54,500.0
1762043770.275922,55,500.0
1762043771.3794777,56,474.3333435058594
1762043772.225812,57,500.0
1762043773.3166113,58,405.6666564941406
1762043774.3210871,59,325.5
1762043775.1880755,60,176.3333282470703
1762043776.084024,61,125.44444274902344
1762043776.9105363,62,114.0
1762043777.7760034,63,107.19999694824219
1762043778.623361,64,75.64286041259766
1762043779.5022993,65,63.8125
1762043780.338635,66,51.0
1762043781.1477284,67,48.28571319580078
1762043781.9333868,68,44.4782600402832
1762043782.7635,69,46.318180084228516
1762043783.5635588,70,43.60869598388672
1762043784.399387,71,43.826087951660156
1762043785.2459013,72,43.29166793823242
1762043786.101624,73,43.16666793823242
1762043786.90826,74,44.21739196777344
1762043787.7249124,75,44.60869598388672
1762043788.5480852,76,43.33333206176758
1762043789.3987374,77,47.04545593261719
1762043790.2274733,78,46.59090805053711
1762043791.0682025,79,48.619049072265625
1762043791.9097655,80,51.349998474121094
1762043792.7369075,81,53.0
1762043793.5994742,82,54.26315689086914
1762043794.4316993,83,56.16666793823242
1762043795.2739184,84,59.764705657958984
1762043796.1416388,85,61.235294342041016
