Wall time,Step,Value
1762045075.653063,0,23.82941246032715
1762045078.3088007,1,31.896825790405273
1762045081.0002007,2,41.38144302368164
1762045083.6818542,3,56.64788818359375
1762045086.3996632,4,59.39706039428711
1762045089.0859263,5,70.27586364746094
1762045091.7546437,6,72.0
1762045094.4387486,7,69.13793182373047
1762045097.1885302,8,77.67308044433594
1762045099.875568,9,83.97916412353516
1762045102.5713809,10,94.09302520751953
1762045105.3392258,11,110.75675964355469
1762045108.0716937,12,143.82142639160156
1762045110.7871618,13,163.60000610351562
1762045113.5039103,14,149.9629669189453
1762045116.2322164,15,152.70370483398438
1762045118.9829106,16,147.0
1762045121.6922452,17,158.11538696289062
1762045124.3587828,18,158.26922607421875
1762045127.0753076,19,162.1199951171875
1762045129.817119,20,175.6086883544922
1762045132.548323,21,204.64999389648438
1762045135.2499638,22,237.0
1762045137.9336507,23,226.6666717529297
1762045140.7402859,24,258.6875
1762045143.575521,25,258.1875
1762045146.4891346,26,305.71429443359375
1762045149.5263574,27,310.21429443359375
1762045152.529029,28,345.4166564941406
1762045155.7710567,29,328.6153869628906
1762045158.548799,30,348.25
1762045161.4553478,31,462.5555419921875
1762045164.7073975,32,492.6666564941406
1762045167.5099506,33,500.0
1762045170.422965,34,460.77777099609375
1762045173.166917,35,413.70001220703125
1762045176.0849955,36,319.1538391113281
1762045178.9515827,37,293.8571472167969
1762045181.9888499,38,292.79998779296875
1762045184.8248234,39,254.3125
1762045187.9414742,40,310.4285583496094
1762045190.8000708,41,295.3571472167969
1762045193.5992665,42,291.78570556640625
1762045196.4357374,43,327.5384521484375
1762045199.1655781,44,313.0
1762045202.0618114,45,375.81817626953125
1762045204.8909676,46,386.9090881347656
1762045207.6278958,47,465.8888854980469
1762045210.4044318,48,476.1111145019531
1762045213.24116,49,490.0
1762045215.9066844,50,500.0
1762045218.7511094,51,482.8888854980469
1762045221.3731265,52,500.0
1762045224.0000727,53,500.0
1762045226.6405249,54,500.0
1762045229.218548,55,500.0
1762045231.8327794,56,500.0
1762045234.4509907,57,500.0
1762045237.100986,58,500.0
1762045239.7070694,59,500.0
1762045242.2963018,60,500.0
1762045244.8921974,61,500.0
1762045247.7055871,62,476.3333435058594
1762045250.6456804,63,468.8888854980469
1762045253.5307393,64,416.20001220703125
1762045256.2521217,65,379.0
1762045258.9812124,66,352.1666564941406
1762045262.0769188,67,371.25
1762045264.8457115,68,308.4285583496094
1762045267.519365,69,408.20001220703125
1762045270.584384,70,417.0
1762045273.6124525,71,500.0
1762045276.3492665,72,500.0
1762045279.213992,73,495.0
1762045281.9202986,74,500.0
1762045284.935807,75,500.0
1762045287.8701162,76,375.81817626953125
1762045290.7075758,77,283.79998779296875
1762045293.3911414,78,243.8235321044922
1762045296.2326374,79,237.1764678955078
1762045299.125248,80,233.94444274902344
1762045301.9683428,81,219.57894897460938
1762045304.6247292,82,224.5
1762045307.3710763,83,256.5
1762045310.1506631,84,274.3333435058594
1762045313.1810036,85,300.9285583496094
1762045315.8047347,86,285.8571472167969
1762045318.5309348,87,313.69232177734375
1762045321.5652373,88,303.1428527832031
1762045324.4192622,89,308.78570556640625
1762045327.1809773,90,325.0
1762045330.0639708,91,326.69232177734375
1762045332.8207607,92,318.1538391113281
1762045335.4997125,93,336.0
1762045338.134621,94,309.5384521484375
1762045340.7775707,95,255.875
1762045343.4608848,96,224.44444274902344
1762045346.1699972,97,218.36842346191406
1762045348.9643154,98,198.85714721679688
1762045351.696474,99,195.7142791748047
1762045354.3432753,100,174.78260803222656
1762045357.0323384,101,170.0
1762045359.7166433,102,157.3076934814453
1762045362.3616102,103,156.1923065185547
1762045365.0418143,104,157.76922607421875
1762045367.705971,105,156.0
1762045370.3388634,106,154.42308044433594
1762045373.0276365,107,157.11538696289062
1762045375.7263207,108,160.24000549316406
1762045378.3763509,109,161.47999572753906
1762045381.316654,110,163.67999267578125
1762045383.9181197,111,167.9583282470703
1762045386.5443282,112,168.9583282470703
1762045389.4946473,113,174.82608032226562
1762045392.645233,114,184.5454559326172
1762045395.6191833,115,189.90908813476562
1762045398.324963,116,190.63636779785156
1762045400.9944272,117,193.76190185546875
1762045404.2945426,118,190.95237731933594
1762045407.729483,119,200.8095245361328
1762045410.4820216,120,221.4736785888672
1762045413.3025093,121,247.4705810546875
1762045416.2002587,122,291.5714416503906
1762045419.0408537,123,401.29998779296875
1762045421.739794,124,500.0
1762045424.3653839,125,500.0
1762045427.0599568,126,500.0
1762045429.9262223,127,500.0
1762045432.8949137,128,500.0
1762045435.535086,129,500.0
1762045438.1754482,130,500.0
1762045441.0268836,131,500.0
1762045443.7606635,132,500.0
1762045446.4873161,133,500.0
1762045449.210216,134,500.0
1762045451.9298882,135,500.0
1762045454.6807697,136,500.0
1762045457.4501286,137,500.0
1762045460.1946685,138,500.0
1762045462.9336135,139,500.0
1762045465.6884882,140,500.0
1762045468.4297836,141,500.0
1762045471.1808083,142,500.0
1762045473.92684,143,500.0
1762045476.635787,144,500.0
1762045479.3420098,145,500.0
1762045482.0696247,146,500.0
1762045484.815117,147,500.0
1762045487.8771951,148,484.8888854980469
1762045490.8512914,149,364.5
1762045493.7930036,150,281.4666748046875
1762045496.6208668,151,223.1052703857422
1762045499.2474492,152,214.63157653808594
1762045502.2001557,153,192.42857360839844
1762045505.015742,154,151.37037658691406
1762045507.5438197,155,148.8518524169922
1762045510.4215796,156,135.73333740234375
1762045513.6580577,157,131.38710021972656
1762045516.5039842,158,134.53334045410156
1762045519.1421072,159,160.0800018310547
1762045521.834743,160,183.52174377441406
1762045524.9790225,161,184.68182373046875
1762045528.3982,162,280.8666687011719
1762045531.3647153,163,314.78570556640625
1762045534.4428434,164,280.375
1762045537.6078632,165,281.9333190917969
1762045540.7944565,166,373.0
1762045543.7122788,167,436.3999938964844
1762045546.4327269,168,500.0
1762045549.2989895,169,500.0
1762045552.289403,170,500.0
1762045555.244913,171,500.0
1762045557.944107,172,500.0
1762045560.6549537,173,500.0
1762045563.3722942,174,500.0
1762045566.1483765,175,500.0
1762045568.8568883,176,500.0
1762045571.5569346,177,500.0
1762045574.475256,178,500.0
1762045577.5708683,179,438.1000061035156
1762045580.2131364,180,400.79998779296875
1762045582.9995697,181,374.18182373046875
1762045585.8818288,182,329.76922607421875
1762045588.6922362,183,277.73333740234375
1762045591.506856,184,248.7058868408203
1762045594.2525368,185,227.27777099609375
