Wall time,Step,Value
1762046094.293474,143,587986.0
1762046097.182541,144,592157.0
1762046100.0684044,145,596342.0
1762046102.8736858,146,600575.0
1762046105.925867,147,604580.0
1762046109.2906978,148,608723.0
1762046112.3288043,149,612745.0
1762046115.2078047,150,616845.0
1762046118.026754,151,620955.0
1762046121.6408563,152,625214.0
1762046124.9754906,153,629376.0
1762046127.807664,154,633681.0
1762046130.6784165,155,637902.0
1762046133.9422975,156,642008.0
1762046137.2035801,157,646206.0
1762046140.0570054,158,650261.0
1762046142.956554,159,654312.0
1762046146.3354912,160,658578.0
1762046149.690188,161,662898.0
1762046152.4444911,162,667065.0
1762046155.0952065,163,671086.0
1762046158.1028686,164,675337.0
1762046160.92552,165,679345.0
1762046163.6099586,166,683384.0
1762046166.5462792,167,687751.0
1762046169.2145686,168,691801.0
1762046172.1035936,169,695891.0
1762046175.0575433,170,700181.0
1762046177.8395483,171,704289.0
1762046180.6150312,172,708438.0
1762046183.341427,173,712628.0
1762046185.9831607,174,716645.0
1762046188.7166405,175,720829.0
1762046191.5064216,176,724946.0
1762046194.3223765,177,729140.0
1762046197.096245,178,733215.0
1762046199.8360617,179,737336.0
1762046202.5561218,180,741369.0
1762046205.2468927,181,745379.0
1762046207.936309,182,749408.0
1762046210.6441288,183,753434.0
1762046213.340151,184,757473.0
1762046216.1281612,185,761543.0
1762046218.8772275,186,765637.0
1762046221.5969713,187,769747.0
1762046224.3008232,188,773825.0
1762046227.432812,189,777909.0
1762046230.9131148,190,782094.0
1762046234.0546288,191,786096.0
1762046236.6814265,192,790117.0
1762046239.441834,193,794166.0
1762046242.873155,194,798229.0
1762046246.3772404,195,802291.0
1762046249.1542144,196,806339.0
1762046251.8594365,197,810416.0
1762046254.8617654,198,814553.0
1762046257.9713252,199,818706.0
