Wall time,Step,Value
1762045479.343428,145,598850.0
1762045482.0708158,146,602850.0
1762045484.817252,147,606850.0
1762045487.8783333,148,611214.0
1762045490.852317,149,615588.0
1762045493.7976923,150,619810.0
1762045496.6224642,151,624049.0
1762045499.2496629,152,628127.0
1762045502.2017133,153,632168.0
1762045505.015742,154,636255.0
1762045507.5450745,155,640274.0
1762045510.422595,156,644346.0
1762045513.6580577,157,648419.0
1762045516.5039842,158,652455.0
1762045519.1421072,159,656457.0
1762045521.8362656,160,660678.0
1762045524.9806073,161,664741.0
1762045528.3987718,162,668954.0
1762045531.3679273,163,673361.0
1762045534.444624,164,677847.0
1762045537.6094317,165,682076.0
1762045540.7944565,166,686179.0
1762045543.713836,167,690543.0
1762045546.4327269,168,694543.0
1762045549.300749,169,698543.0
1762045552.290403,170,702543.0
1762045555.245415,171,706543.0
1762045557.9456239,172,710543.0
1762045560.6559522,173,714543.0
1762045563.3738065,174,718543.0
1762045566.1493745,175,722543.0
1762045568.8573933,176,726543.0
1762045571.5569346,177,730543.0
1762045574.4762843,178,734543.0
1762045577.5713694,179,738924.0
1762045580.2145972,180,742932.0
1762045583.001088,181,747048.0
1762045585.8843904,182,751335.0
1762045588.693234,183,755501.0
1762045591.5085042,184,759729.0
1762045594.253537,185,763820.0
1762045597.076843,186,767862.0
1762045599.7539499,187,771899.0
1762045602.6434343,188,776038.0
1762045605.4473135,189,780096.0
1762045608.3121154,190,784268.0
1762045611.145254,191,788374.0
1762045613.9512522,192,792422.0
1762045616.7966235,193,796584.0
1762045619.6407547,194,800752.0
1762045622.74008,195,804792.0
1762045625.9135566,196,808906.0
1762045628.5878003,197,813066.0
1762045631.259607,198,817147.0
1762045634.4859765,199,821194.0
