Wall time,Step,Value
1762043833.9516838,127,138095.0
1762043834.9849987,128,139134.0
1762043835.882329,129,140156.0
1762043836.8470519,130,141285.0
1762043837.7616074,131,142377.0
1762043838.6369426,132,143383.0
1762043839.5273774,133,144455.0
1762043840.4513426,134,145515.0
1762043841.3281054,135,146574.0
1762043842.3710883,136,147747.0
1762043843.4164336,137,148823.0
1762043844.4101555,138,149848.0
1762043845.383418,139,150872.0
1762043846.3391933,140,151924.0
1762043847.3796625,141,152965.0
1762043848.436237,142,154082.0
1762043849.3137705,143,155087.0
1762043850.1767497,144,156098.0
1762043851.085057,145,157154.0
1762043851.951823,146,158155.0
1762043852.8614342,147,159211.0
1762043853.7843785,148,160299.0
1762043854.6845808,149,161339.0
1762043855.6816015,150,162414.0
1762043856.6221306,151,163466.0
1762043857.5294645,152,164470.0
1762043858.508829,153,165525.0
1762043859.4442348,154,166538.0
1762043860.3918397,155,167552.0
1762043861.2478304,156,168565.0
1762043862.162564,157,169576.0
1762043863.0860603,158,170640.0
1762043863.965789,159,171647.0
1762043864.8928149,160,172719.0
1762043865.791736,161,173745.0
1762043866.6756551,162,174774.0
1762043867.6530812,163,175830.0
1762043868.5675952,164,176902.0
1762043869.4832022,165,177908.0
1762043870.4111438,166,178919.0
1762043871.4216733,167,179991.0
1762043872.367135,168,181062.0
1762043873.3679464,169,182147.0
1762043874.3141148,170,183202.0
1762043875.2365851,171,184294.0
1762043876.2251446,172,185307.0
1762043877.1973355,173,186379.0
1762043878.1687813,174,187491.0
1762043879.092498,175,188543.0
1762043880.0629783,176,189555.0
1762043880.9720151,177,190557.0
1762043881.8494232,178,191601.0
1762043882.8380105,179,192719.0
1762043883.7031364,180,193739.0
1762043884.5982554,181,194823.0
1762043885.5127745,182,195866.0
1762043886.4477212,183,196899.0
1762043887.3272202,184,197904.0
1762043888.2580817,185,198916.0
1762043889.2312398,186,200004.0
1762043890.1823988,187,201091.0
1762043891.1038804,188,202208.0
1762043892.0027776,189,203235.0
1762043892.8908195,190,204293.0
1762043893.8340917,191,205388.0
1762043894.743666,192,206476.0
1762043895.6723099,193,207532.0
1762043896.5954442,194,208643.0
1762043897.4990518,195,209760.0
1762043898.4420733,196,210835.0
1762043899.3843598,197,211892.0
1762043900.2093003,198,212896.0
1762043901.1198552,199,213922.0
